Date,rented_count,Hour,Temperature(°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Seasons,,
10/25/2018,919,23,12.5,59,0.8,1602,0,0,0,0,1,Autumn,,
10/26/2018,753,0,12.5,57,0.9,1877,0,0,0,0,1,Autumn,,
10/26/2018,629,1,12.7,56,1.2,1952,0,0,0,0,1,Autumn,,
10/26/2018,434,2,12.8,59,0.9,1804,0,0,0,0,1,Autumn,,
10/26/2018,327,3,12.8,57,0.5,1715,0,0,0,0,1,Autumn,,
10/26/2018,185,4,12.6,60,0.6,1648,0,0,0,0,1,Autumn,,
10/26/2018,178,5,12.4,60,0.8,1563,0,0,0,0,1,Autumn,,
10/26/2018,376,6,12.6,64,1.3,1348,0,0,0,0,1,Autumn,,
10/26/2018,556,7,12.6,63,0.8,1265,0,0,0,0,1,Autumn,,
10/26/2018,556,8,12.1,81,0.8,706,0,0.5,0,0,1,Autumn,,
10/26/2018,144,9,12,86,0.8,405,0.07,0.5,0,0,1,Autumn,,
10/26/2018,191,10,12.9,84,1,534,0.27,0,0,0,1,Autumn,,
10/26/2018,54,11,12.4,87,1,317,0.24,1,0,0,1,Autumn,,
10/26/2018,29,12,12.4,90,1.1,297,0.19,1,0,0,1,Autumn,,
10/26/2018,18,13,12.6,87,2.3,539,0.13,1.5,0,0,1,Autumn,,
10/26/2018,147,14,12.7,95,1.9,255,0.09,5.5,0,0,1,Autumn,,
10/26/2018,576,15,14,87,1.2,1482,0.68,1,0,0,1,Autumn,,
10/26/2018,900,16,14.5,81,1.8,1588,0.78,0,0,0,1,Autumn,,
10/26/2018,1386,17,14.3,77,2.9,1966,0.5,0,0,0,1,Autumn,,
10/26/2018,1882,18,13.1,74,1.6,1989,0.05,0,0,0,1,Autumn,,
10/26/2018,1228,19,12.9,66,2.5,1997,0,0,0,0,1,Autumn,,
10/26/2018,1003,20,12.2,67,5.4,1956,0,0,0,0,1,Autumn,,
10/26/2018,542,21,10.6,70,2.4,2000,0,0,0,0,1,Autumn,,
10/26/2018,680,22,10.5,72,2.4,2000,0,0,0,0,1,Autumn,,
10/26/2018,603,23,10.2,64,3.9,2000,0,0,0,0,1,Autumn,,
10/27/2018,640,0,9.9,65,3.2,2000,0,0,0,0,1,Autumn,,
10/27/2018,585,1,9.9,62,3.5,2000,0,0,0,0,1,Autumn,,
10/27/2018,478,2,9.5,58,3,2000,0,0,0,0,1,Autumn,,
10/27/2018,346,3,9.1,60,2.8,2000,0,0,0,0,1,Autumn,,
10/27/2018,233,4,8.8,61,2.8,2000,0,0,0,0,1,Autumn,,
10/27/2018,146,5,8,65,1.6,2000,0,0,0,0,1,Autumn,,
10/27/2018,197,6,7.4,66,2.3,2000,0,0,0,0,1,Autumn,,
10/27/2018,388,7,7.3,65,3.2,2000,0,0,0,0,1,Autumn,,
10/27/2018,713,8,7.7,62,2.4,1985,0.23,0,0,0,1,Autumn,,
10/27/2018,785,9,8.3,55,4,1853,0.89,0,0,0,1,Autumn,,
10/27/2018,898,10,9.5,46,3.7,1871,1.49,0,0,0,1,Autumn,,
10/27/2018,996,11,10.4,42,4.1,1988,2.01,0,0,0,1,Autumn,,
10/27/2018,1076,12,10.4,41,4.9,1966,1.33,0,0,0,1,Autumn,,
10/27/2018,1118,13,10.6,38,4.6,2000,1.63,0,0,0,1,Autumn,,
10/27/2018,1183,14,10.8,37,4.4,2000,1.29,0,0,0,1,Autumn,,
10/27/2018,1254,15,11.4,32,3.8,2000,1.21,0,0,0,1,Autumn,,
10/27/2018,1308,16,10.6,35,3.3,2000,1.02,0,0,0,1,Autumn,,
10/27/2018,1176,17,9.5,34,5.7,2000,0.45,0,0,0,1,Autumn,,
10/27/2018,1054,18,8.9,39,3.5,2000,0.05,0,0,0,1,Autumn,,
10/27/2018,864,19,8,42,2.9,2000,0,0,0,0,1,Autumn,,
10/27/2018,775,20,7.6,44,4.2,2000,0,0,0,0,1,Autumn,,
10/27/2018,775,21,7.3,49,3.4,2000,0,0,0,0,1,Autumn,,
10/27/2018,752,22,6.6,51,1.8,2000,0,0,0,0,1,Autumn,,
10/27/2018,658,23,6.3,52,1.8,2000,0,0,0,0,1,Autumn,,
10/28/2018,699,0,6.7,55,1.5,2000,0,0,0,0,1,Autumn,,
10/28/2018,531,1,6.9,55,1.8,2000,0,0,0,0,1,Autumn,,
10/28/2018,450,2,6.6,59,0.4,2000,0,0,0,0,1,Autumn,,
10/28/2018,299,3,6.2,59,0.6,2000,0,0,0,0,1,Autumn,,
10/28/2018,148,4,6.8,65,1.1,2000,0,0,0,0,1,Autumn,,
10/28/2018,27,5,7.2,68,2.5,1740,0,0,0,0,1,Autumn,,
10/28/2018,55,6,6.9,86,1.7,1988,0,1.5,0,0,1,Autumn,,
10/28/2018,134,7,6.9,88,0.9,1991,0,0,0,0,1,Autumn,,
10/28/2018,74,8,6.8,89,1.4,1856,0.05,0,0,0,1,Autumn,,
10/28/2018,195,9,7.3,90,1.1,1889,0.12,2.5,0,0,1,Autumn,,
10/28/2018,330,10,8.2,89,0.4,1365,0.39,0,0,0,1,Autumn,,
10/28/2018,544,11,9.4,86,1.2,1220,0.75,0,0,0,1,Autumn,,
10/28/2018,630,12,11.9,74,1.6,1801,1.84,0,0,0,1,Autumn,,
10/28/2018,916,13,12.1,75,1.2,1775,0.99,0,0,0,1,Autumn,,
10/28/2018,962,14,12.4,72,1.9,1860,1.06,0,0,0,1,Autumn,,
10/28/2018,948,15,12.2,67,3.3,2000,0.86,0,0,0,1,Autumn,,
10/28/2018,385,16,12.2,65,1.9,2000,0.52,0,0,0,1,Autumn,,
10/28/2018,535,17,9.4,85,1.2,2000,0.07,1.5,0,0,1,Autumn,,
10/28/2018,651,18,8.9,85,1.8,2000,0.01,0,0,0,1,Autumn,,
10/28/2018,645,19,8.4,85,1.2,2000,0,0,0,0,1,Autumn,,
10/28/2018,624,20,8.2,82,2.8,2000,0,0,0,0,1,Autumn,,
10/28/2018,670,21,7.6,75,1.1,2000,0,0,0,0,1,Autumn,,
10/28/2018,625,22,6.7,76,0.6,2000,0,0,0,0,1,Autumn,,
10/28/2018,512,23,6,74,1.1,2000,0,0,0,0,1,Autumn,,
10/29/2018,434,0,5.3,81,1.7,1993,0,0,0,0,1,Autumn,,
10/29/2018,326,1,5.1,83,1.1,1989,0,0,0,0,1,Autumn,,
10/29/2018,184,2,4.7,81,1,1918,0,0,0,0,1,Autumn,,
10/29/2018,123,3,5,67,0.8,2000,0,0,0,0,1,Autumn,,
10/29/2018,117,4,5.6,66,0.7,2000,0,0,0,0,1,Autumn,,
10/29/2018,161,5,5.1,76,0.7,2000,0,0,0,0,1,Autumn,,
10/29/2018,436,6,4.7,76,0.6,2000,0,0,0,0,1,Autumn,,
10/29/2018,1070,7,4.6,76,0.7,2000,0,0,0,0,1,Autumn,,
10/29/2018,1888,8,5.1,67,0.3,1981,0.24,0,0,0,1,Autumn,,
10/29/2018,1021,9,7.5,53,1.6,1981,1.01,0,0,0,1,Autumn,,
10/29/2018,771,10,9.6,43,1.8,1930,1.49,0,0,0,1,Autumn,,
10/29/2018,796,11,11,46,2.6,1946,1.97,0,0,0,1,Autumn,,
10/29/2018,737,12,10.8,49,2.7,2000,1.45,0,0,0,1,Autumn,,
10/29/2018,815,13,10.4,49,2.7,2000,0.54,0,0,0,1,Autumn,,
10/29/2018,838,14,11.3,39,3.7,2000,1.18,0,0,0,1,Autumn,,
10/29/2018,884,15,11,46,3.4,2000,0.57,0,0,0,1,Autumn,,
10/29/2018,1069,16,11.3,41,3.6,2000,0.94,0,0,0,1,Autumn,,
10/29/2018,1274,17,10,43,4.9,2000,0.43,0,0,0,1,Autumn,,
10/29/2018,1987,18,9.4,51,3.4,2000,0.02,0,0,0,1,Autumn,,
10/29/2018,1377,19,8.1,53,3.7,2000,0,0,0,0,1,Autumn,,
10/29/2018,1026,20,6.8,59,3.2,2000,0,0,0,0,1,Autumn,,
10/29/2018,979,21,5.7,61,2.3,2000,0,0,0,0,1,Autumn,,
10/29/2018,906,22,5.1,58,2.2,2000,0,0,0,0,1,Autumn,,
10/29/2018,658,23,4.3,58,1.4,2000,0,0,0,0,1,Autumn,,
10/30/2018,488,0,3.4,55,1.5,2000,0,0,0,0,1,Autumn,,
10/30/2018,440,1,3,55,1,2000,0,0,0,0,1,Autumn,,
10/30/2018,283,2,2.1,56,0.5,2000,0,0,0,0,1,Autumn,,
10/30/2018,182,3,1.7,59,0.5,2000,0,0,0,0,1,Autumn,,
10/30/2018,150,4,1.6,63,0.3,2000,0,0,0,0,1,Autumn,,
10/30/2018,162,5,1.1,68,0.6,2000,0,0,0,0,1,Autumn,,
10/30/2018,394,6,0.8,69,1.4,2000,0,0,0,0,1,Autumn,,
10/30/2018,1005,7,1.3,65,1.2,2000,0,0,0,0,1,Autumn,,
10/30/2018,1883,8,1.4,58,0.9,1883,0.15,0,0,0,1,Autumn,,
10/30/2018,982,9,3.7,49,1.9,1961,0.89,0,0,0,1,Autumn,,
10/30/2018,684,10,6.1,38,2.5,1914,1.51,0,0,0,1,Autumn,,
10/30/2018,782,11,7.5,36,1.4,1993,1.98,0,0,0,1,Autumn,,
10/30/2018,881,12,8.5,34,1.5,1892,2.21,0,0,0,1,Autumn,,
10/30/2018,847,13,9.8,33,1.8,1937,2.3,0,0,0,1,Autumn,,
10/30/2018,903,14,10.7,33,1.7,2000,2.12,0,0,0,1,Autumn,,
10/30/2018,965,15,10.9,33,2.6,1963,1.73,0,0,0,1,Autumn,,
10/30/2018,1110,16,11,34,2.3,1999,1.16,0,0,0,1,Autumn,,
10/30/2018,1357,17,9.9,40,2.6,2000,0.47,0,0,0,1,Autumn,,
10/30/2018,2074,18,8.4,52,2.6,2000,0.03,0,0,0,1,Autumn,,
10/30/2018,1442,19,8,52,2.1,2000,0,0,0,0,1,Autumn,,
10/30/2018,1186,20,7.6,59,1.1,2000,0,0,0,0,1,Autumn,,
10/30/2018,1147,21,7.6,55,2,2000,0,0,0,0,1,Autumn,,
10/30/2018,948,22,7.6,50,1.8,2000,0,0,0,0,1,Autumn,,
10/30/2018,527,23,7.7,50,1,1988,0,0,0,0,1,Autumn,,
10/31/2018,294,0,7.1,59,1.7,2000,0,0,0,0,1,Autumn,,
10/31/2018,324,1,6.6,66,1,2000,0,0,0,0,1,Autumn,,
10/31/2018,287,2,6.4,65,0,2000,0,0,0,0,1,Autumn,,
10/31/2018,227,3,5.6,69,0.1,2000,0,0,0,0,1,Autumn,,
10/31/2018,146,4,5,71,1.4,1994,0,0,0,0,1,Autumn,,
10/31/2018,141,5,4.1,74,0.9,2000,0,0,0,0,1,Autumn,,
10/31/2018,402,6,3.6,75,0.8,2000,0,0,0,0,1,Autumn,,
10/31/2018,1060,7,3.2,74,0.9,2000,0,0,0,0,1,Autumn,,
10/31/2018,1907,8,3.7,67,1.8,1987,0.15,0,0,0,1,Autumn,,
10/31/2018,996,9,5.1,56,1.8,1825,0.89,0,0,0,1,Autumn,,
10/31/2018,717,10,7.2,49,2.2,1892,1.51,0,0,0,1,Autumn,,
10/31/2018,818,11,8.7,41,2.6,1907,1.96,0,0,0,1,Autumn,,
10/31/2018,907,12,10,39,2,2000,2.2,0,0,0,1,Autumn,,
10/31/2018,983,13,11.2,34,2.6,1940,2.26,0,0,0,1,Autumn,,
10/31/2018,963,14,11.9,34,2.4,1835,2.12,0,0,0,1,Autumn,,
10/31/2018,994,15,12,35,3,1908,1.72,0,0,0,1,Autumn,,
10/31/2018,1185,16,11.8,34,2.3,1979,1.16,0,0,0,1,Autumn,,
10/31/2018,1462,17,11.3,41,1.8,2000,0.51,0,0,0,1,Autumn,,
10/31/2018,2094,18,9.4,48,2,2000,0.03,0,0,0,1,Autumn,,
10/31/2018,1507,19,8.4,53,1,2000,0,0,0,0,1,Autumn,,
10/31/2018,1176,20,7.6,59,0.7,2000,0,0,0,0,1,Autumn,,
10/31/2018,1069,21,7.6,59,3,1929,0,0,0,0,1,Autumn,,
10/31/2018,1088,22,6.8,58,2.2,1936,0,0,0,0,1,Autumn,,
10/31/2018,798,23,6.4,60,1.8,1930,0,0,0,0,1,Autumn,,
11/01/2018,584,0,5.7,62,2.3,1909,0,0,0,0,1,Autumn,,
11/01/2018,524,1,5.1,65,1.6,1932,0,0,0,0,1,Autumn,,
11/01/2018,362,2,4.4,64,1.4,2000,0,0,0,0,1,Autumn,,
11/01/2018,242,3,4.2,65,0.7,1962,0,0,0,0,1,Autumn,,
11/01/2018,147,4,3.6,70,0.8,1934,0,0,0,0,1,Autumn,,
11/01/2018,154,5,3.3,72,0,1946,0,0,0,0,1,Autumn,,
11/01/2018,433,6,2.9,75,0.2,1761,0,0,0,0,1,Autumn,,
11/01/2018,1055,7,2.5,75,0.5,1763,0,0,0,0,1,Autumn,,
11/01/2018,1899,8,2.8,74,0.9,1366,0.13,0,0,0,1,Autumn,,
11/01/2018,1011,9,4.7,60,0.9,1219,0.82,0,0,0,1,Autumn,,
11/01/2018,696,10,8.1,51,0.7,1100,1.38,0,0,0,1,Autumn,,
11/01/2018,852,11,11.1,46,1.6,1518,1.84,0,0,0,1,Autumn,,
11/01/2018,926,12,12.6,36,2.6,1785,2.14,0,0,0,1,Autumn,,
11/01/2018,968,13,13.6,32,1.8,1814,2.22,0,0,0,1,Autumn,,
11/01/2018,1040,14,14.9,31,2.5,1872,2.06,0,0,0,1,Autumn,,
11/01/2018,1094,15,14.8,30,2.7,1990,1.71,0,0,0,1,Autumn,,
11/01/2018,1206,16,14.7,32,2,1934,1.13,0,0,0,1,Autumn,,
11/01/2018,1569,17,13.7,37,1.4,2000,0.49,0,0,0,1,Autumn,,
11/01/2018,2254,18,11.8,43,1.3,1995,0.03,0,0,0,1,Autumn,,
11/01/2018,1561,19,10.5,49,1.2,1965,0,0,0,0,1,Autumn,,
11/01/2018,1269,20,9.9,53,1.7,1868,0,0,0,0,1,Autumn,,
11/01/2018,1197,21,9.3,54,1.1,1975,0,0,0,0,1,Autumn,,
11/01/2018,1115,22,8.3,61,0.2,1809,0,0,0,0,1,Autumn,,
11/01/2018,806,23,7.8,63,0.4,1547,0,0,0,0,1,Autumn,,
11/02/2018,642,0,7.2,64,1,1639,0,0,0,0,1,Autumn,,
11/02/2018,560,1,6.6,69,0,1512,0,0,0,0,1,Autumn,,
11/02/2018,369,2,6.1,68,0.5,1519,0,0,0,0,1,Autumn,,
11/02/2018,251,3,5.7,72,0.8,1368,0,0,0,0,1,Autumn,,
11/02/2018,166,4,5.2,74,1.3,1386,0,0,0,0,1,Autumn,,
11/02/2018,153,5,4.8,75,0.7,1471,0,0,0,0,1,Autumn,,
11/02/2018,403,6,4.5,77,1,1410,0,0,0,0,1,Autumn,,
11/02/2018,1024,7,4.1,75,0.8,1143,0,0,0,0,1,Autumn,,
11/02/2018,1906,8,4.7,72,1,1306,0.12,0,0,0,1,Autumn,,
11/02/2018,1027,9,7,57,0.7,1553,0.79,0,0,0,1,Autumn,,
11/02/2018,751,10,10,49,1.2,1411,1.4,0,0,0,1,Autumn,,
11/02/2018,880,11,12.8,44,1,1269,1.84,0,0,0,1,Autumn,,
11/02/2018,1023,12,14.9,40,1.1,1288,2.06,0,0,0,1,Autumn,,
11/02/2018,1130,13,16.5,37,1.2,1400,2.12,0,0,0,1,Autumn,,
11/02/2018,1160,14,18,31,1.2,1506,1.98,0,0,0,1,Autumn,,
11/02/2018,1251,15,18.6,31,1.4,1575,1.63,0,0,0,1,Autumn,,
11/02/2018,1424,16,18.8,32,1.4,1717,1.09,0,0,0,1,Autumn,,
11/02/2018,1730,17,17,36,1.5,1672,0.47,0,0,0,1,Autumn,,
11/02/2018,2314,18,14.6,42,1.4,1428,0.02,0,0,0,1,Autumn,,
11/02/2018,1568,19,12.8,40,1.4,1870,0,0,0,0,1,Autumn,,
11/02/2018,1242,20,11.7,45,1.2,1748,0,0,0,0,1,Autumn,,
11/02/2018,1146,21,10.8,57,2,1219,0,0,0,0,1,Autumn,,
11/02/2018,1106,22,10,56,2,1290,0,0,0,0,1,Autumn,,
11/02/2018,851,23,9.7,56,1.3,1423,0,0,0,0,1,Autumn,,
11/03/2018,0,0,8.8,63,0.6,1314,0,0,0,0,0,Autumn,,
11/03/2018,0,1,8.5,61,0.2,1273,0,0,0,0,0,Autumn,,
11/03/2018,0,2,7.6,68,1.2,1170,0,0,0,0,0,Autumn,,
11/03/2018,0,3,7.1,67,0.6,1229,0,0,0,0,0,Autumn,,
11/03/2018,0,4,6.3,72,1,1104,0,0,0,0,0,Autumn,,
11/03/2018,0,5,6.1,75,1,1053,0,0,0,0,0,Autumn,,
11/03/2018,0,6,5.5,78,0.6,983,0,0,0,0,0,Autumn,,
11/03/2018,0,7,5.2,79,1.3,894,0,0,0,0,0,Autumn,,
11/03/2018,0,8,5.4,75,0.4,905,0.11,0,0,0,0,Autumn,,
11/03/2018,0,9,7.9,58,1.3,1033,0.8,0,0,0,0,Autumn,,
11/03/2018,0,10,11,49,0.7,957,1.4,0,0,0,0,Autumn,,
11/03/2018,0,11,14.5,42,1.6,890,1.85,0,0,0,0,Autumn,,
11/03/2018,0,12,16.5,37,1.8,1060,2.14,0,0,0,0,Autumn,,
11/03/2018,0,13,17.8,29,2,1328,2.17,0,0,0,0,Autumn,,
11/03/2018,0,14,18.1,24,2.4,1594,1.97,0,0,0,0,Autumn,,
11/03/2018,0,15,18.5,25,1.6,1724,1.63,0,0,0,0,Autumn,,
11/03/2018,0,16,18.7,25,2.1,1605,1.07,0,0,0,0,Autumn,,
11/03/2018,0,17,16.7,45,2.2,772,0.43,0,0,0,0,Autumn,,
11/03/2018,0,18,14.2,51,1.5,990,0.02,0,0,0,0,Autumn,,
11/03/2018,0,19,13.4,62,1.6,740,0,0,0,0,0,Autumn,,
11/03/2018,0,20,12.1,68,0.8,592,0,0,0,0,0,Autumn,,
11/03/2018,0,21,11.1,69,0.9,619,0,0,0,0,0,Autumn,,
11/03/2018,0,22,10,68,1.1,791,0,0,0,0,0,Autumn,,
11/03/2018,0,23,9.2,65,1.2,1064,0,0,0,0,0,Autumn,,
11/04/2018,720,0,9.1,63,0.6,1292,0,0,0,0,1,Autumn,,
11/04/2018,517,1,8.6,60,1.1,1416,0,0,0,0,1,Autumn,,
11/04/2018,378,2,8.2,62,0.2,1415,0,0,0,0,1,Autumn,,
11/04/2018,296,3,7.6,66,0.9,1432,0,0,0,0,1,Autumn,,
11/04/2018,188,4,6.9,70,1.5,1314,0,0,0,0,1,Autumn,,
11/04/2018,112,5,6.6,73,0.3,1219,0,0,0,0,1,Autumn,,
11/04/2018,141,6,6.2,73,0.3,1018,0,0,0,0,1,Autumn,,
11/04/2018,259,7,5.8,79,1,862,0,0,0,0,1,Autumn,,
11/04/2018,481,8,5.7,78,1.1,714,0.09,0,0,0,1,Autumn,,
11/04/2018,632,9,7.5,60,0.5,725,0.79,0,0,0,1,Autumn,,
11/04/2018,747,10,11.1,51,0.8,679,1.38,0,0,0,1,Autumn,,
11/04/2018,963,11,14.8,46,2,768,1.83,0,0,0,1,Autumn,,
11/04/2018,1145,12,16.3,33,2.9,1530,2.13,0,0,0,1,Autumn,,
11/04/2018,1355,13,18.3,26,1.2,1503,2.17,0,0,0,1,Autumn,,
11/04/2018,1511,14,19.3,28,1.7,1208,1.93,0,0,0,1,Autumn,,
11/04/2018,1579,15,19,25,2.1,1748,1.6,0,0,0,1,Autumn,,
11/04/2018,1690,16,18.4,25,3.2,1909,1.05,0,0,0,1,Autumn,,
11/04/2018,1596,17,16.9,33,2.2,1972,0.43,0,0,0,1,Autumn,,
11/04/2018,1335,18,14.5,46,2.6,1618,0.01,0,0,0,1,Autumn,,
11/04/2018,1180,19,12.9,56,2.5,1345,0,0,0,0,1,Autumn,,
11/04/2018,1077,20,12.7,59,1.2,1177,0,0,0,0,1,Autumn,,
11/04/2018,1001,21,11.8,62,0.7,1030,0,0,0,0,1,Autumn,,
11/04/2018,912,22,11.2,67,1.3,940,0,0,0,0,1,Autumn,,
11/04/2018,656,23,10.6,73,1.3,931,0,0,0,0,1,Autumn,,
11/05/2018,520,0,10.1,75,0,922,0,0,0,0,1,Autumn,,
11/05/2018,346,1,9.3,78,0.1,828,0,0,0,0,1,Autumn,,
11/05/2018,206,2,8.8,81,0,773,0,0,0,0,1,Autumn,,
11/05/2018,161,3,8.3,81,1.1,642,0,0,0,0,1,Autumn,,
11/05/2018,107,4,8,81,0.4,666,0,0,0,0,1,Autumn,,
11/05/2018,166,5,8,84,0.7,569,0,0,0,0,1,Autumn,,
11/05/2018,448,6,7.2,83,0.8,636,0,0,0,0,1,Autumn,,
11/05/2018,1115,7,7,86,1.1,455,0,0,0,0,1,Autumn,,
11/05/2018,1975,8,7.2,80,0.8,515,0.13,0,0,0,1,Autumn,,
11/05/2018,1005,9,8.9,67,1.1,578,0.69,0,0,0,1,Autumn,,
11/05/2018,790,10,11.8,59,0.9,616,1.23,0,0,0,1,Autumn,,
11/05/2018,829,11,13.8,47,1.2,994,1.71,0,0,0,1,Autumn,,
11/05/2018,971,12,16.4,48,2.1,653,1.68,0,0,0,1,Autumn,,
11/05/2018,986,13,16.8,46,1.1,760,1.71,0,0,0,1,Autumn,,
11/05/2018,993,14,17.5,38,1.2,1090,1.74,0,0,0,1,Autumn,,
11/05/2018,1100,15,18,39,1,1208,1.21,0,0,0,1,Autumn,,
11/05/2018,1318,16,16.8,46,1.8,1041,0.72,0,0,0,1,Autumn,,
11/05/2018,1664,17,15.7,49,2,1252,0.26,0,0,0,1,Autumn,,
11/05/2018,2357,18,14.5,54,1.3,1343,0.01,0,0,0,1,Autumn,,
11/05/2018,1618,19,13.2,66,1.7,705,0,0,0,0,1,Autumn,,
11/05/2018,1464,20,12.7,75,2,433,0,0,0,0,1,Autumn,,
11/05/2018,1289,21,12.2,79,1.8,351,0,0,0,0,1,Autumn,,
11/05/2018,1215,22,11.6,81,1.2,336,0,0,0,0,1,Autumn,,
11/05/2018,829,23,10.9,82,0.1,346,0,0,0,0,1,Autumn,,
11/06/2018,0,0,10,73,0.5,700,0,0,0,0,0,Autumn,,
11/06/2018,0,1,9.8,75,0.5,668,0,0,0,0,0,Autumn,,
11/06/2018,0,2,9.7,78,0,619,0,0,0,0,0,Autumn,,
11/06/2018,0,3,9.4,81,0.3,500,0,0,0,0,0,Autumn,,
11/06/2018,0,4,9.1,81,0,493,0,0,0,0,0,Autumn,,
11/06/2018,0,5,8.8,84,0.6,420,0,0,0,0,0,Autumn,,
11/06/2018,0,6,8.5,83,0.7,409,0,0,0,0,0,Autumn,,
11/06/2018,0,7,8.3,84,0.9,422,0,0,0,0,0,Autumn,,
11/06/2018,0,8,8.7,77,0.7,529,0.11,0,0,0,0,Autumn,,
11/06/2018,0,9,10.1,68,0.2,578,0.33,0,0,0,0,Autumn,,
11/06/2018,0,10,11.7,62,0.5,521,0.77,0,0,0,0,Autumn,,
11/06/2018,0,11,13,55,1,488,0.84,0,0,0,0,Autumn,,
11/06/2018,0,12,14.5,57,0.8,373,1.08,0,0,0,0,Autumn,,
11/06/2018,0,13,16.1,56,1.7,328,1.54,0,0,0,0,Autumn,,
11/06/2018,0,14,17.4,50,2.4,336,1.52,0,0,0,0,Autumn,,
11/06/2018,0,15,16.3,54,1.6,374,0.76,0,0,0,0,Autumn,,
11/06/2018,0,16,16.6,55,1.3,334,0.66,0,0,0,0,Autumn,,
11/06/2018,0,17,15.3,63,1.2,260,0.23,0,0,0,0,Autumn,,
11/06/2018,0,18,14,71,1.5,201,0.01,0,0,0,0,Autumn,,
11/06/2018,0,19,13.3,72,1.1,234,0,0,0,0,0,Autumn,,
11/06/2018,0,20,13.2,73,1.1,246,0,0,0,0,0,Autumn,,
11/06/2018,0,21,13,76,0.9,231,0,0,0,0,0,Autumn,,
11/06/2018,0,22,12.3,73,1.2,277,0,0,0,0,0,Autumn,,
11/06/2018,0,23,12.2,74,1.1,291,0,0,0,0,0,Autumn,,
11/07/2018,639,0,11.9,74,1.6,287,0,0,0,0,1,Autumn,,
11/07/2018,410,1,11.9,76,1.4,286,0,0,0,0,1,Autumn,,
11/07/2018,136,2,12,81,1.3,295,0,0,0,0,1,Autumn,,
11/07/2018,40,3,10.8,88,1,145,0,0.5,0,0,1,Autumn,,
11/07/2018,47,4,10.6,95,0.7,94,0,0,0,0,1,Autumn,,
11/07/2018,71,5,11.1,95,0.2,117,0,0,0,0,1,Autumn,,
11/07/2018,194,6,11,91,1,124,0,1,0,0,1,Autumn,,
11/07/2018,526,7,10.8,91,1.3,216,0,0,0,0,1,Autumn,,
11/07/2018,1171,8,11.3,89,1.1,279,0.01,0,0,0,1,Autumn,,
11/07/2018,740,9,11.2,86,1,372,0.09,0.5,0,0,1,Autumn,,
11/07/2018,555,10,11.9,84,0.9,482,0.2,0,0,0,1,Autumn,,
11/07/2018,608,11,12.4,82,0.6,507,0.34,0,0,0,1,Autumn,,
11/07/2018,697,12,13.2,77,1.3,589,0.5,0,0,0,1,Autumn,,
11/07/2018,798,13,14.5,74,1.3,610,0.75,0,0,0,1,Autumn,,
11/07/2018,767,14,15.5,68,1.4,693,1.15,0,0,0,1,Autumn,,
11/07/2018,848,15,15.4,72,1.1,608,0.57,0,0,0,1,Autumn,,
11/07/2018,834,16,15.2,72,1.2,625,0.4,0,0,0,1,Autumn,,
11/07/2018,1115,17,14.9,73,0.9,854,0.04,0,0,0,1,Autumn,,
11/07/2018,1347,18,14.4,77,1,912,0,0,0,0,1,Autumn,,
11/07/2018,1176,19,13.8,81,1.5,760,0,0,0,0,1,Autumn,,
11/07/2018,1062,20,13.3,77,1.6,833,0,0,0,0,1,Autumn,,
11/07/2018,1062,21,13.5,75,0.8,1275,0,0,0,0,1,Autumn,,
11/07/2018,1003,22,13.2,74,1.4,1407,0,0,0,0,1,Autumn,,
11/07/2018,679,23,12.9,72,1.4,2000,0,0,0,0,1,Autumn,,
11/08/2018,395,0,12.9,70,1.8,2000,0,0,0,0,1,Autumn,,
11/08/2018,158,1,11.9,77,1.1,1634,0,0,0,0,1,Autumn,,
11/08/2018,122,2,11.8,84,1.6,1874,0,0,0,0,1,Autumn,,
11/08/2018,78,3,11.8,86,1.6,1819,0,0.5,0,0,1,Autumn,,
11/08/2018,50,4,10.8,87,1.7,956,0,0,0,0,1,Autumn,,
11/08/2018,49,5,10.8,89,1.6,957,0,0,0,0,1,Autumn,,
11/08/2018,136,6,10.6,90,1.6,1065,0,1.5,0,0,1,Autumn,,
11/08/2018,174,7,10.9,88,1.8,1866,0,0,0,0,1,Autumn,,
11/08/2018,148,8,10.6,89,1.5,689,0.02,0,0,0,1,Autumn,,
11/08/2018,56,9,10.6,94,2.1,739,0.06,2,0,0,1,Autumn,,
11/08/2018,17,10,10.8,94,1.8,578,0.15,0,0,0,1,Autumn,,
11/08/2018,25,11,10.9,95,2.4,519,0.12,0,0,0,1,Autumn,,
11/08/2018,17,12,11.4,95,2.5,792,0.44,5.5,0,0,1,Autumn,,
11/08/2018,18,13,11.5,95,2.1,457,0.32,0,0,0,1,Autumn,,
11/08/2018,46,14,11.3,96,2.7,302,0.11,0,0,0,1,Autumn,,
11/08/2018,56,15,11.4,96,2,910,0.07,9.5,0,0,1,Autumn,,
11/08/2018,14,16,11.7,96,1.4,587,0.02,0,0,0,1,Autumn,,
11/08/2018,30,17,11.9,97,0.7,269,0,0,0,0,1,Autumn,,
11/08/2018,40,18,12.9,97,0,406,0,9,0,0,1,Autumn,,
11/08/2018,19,19,12.8,97,0.9,245,0,0,0,0,1,Autumn,,
11/08/2018,12,20,13.9,97,2.5,594,0,0,0,0,1,Autumn,,
11/08/2018,21,21,14,96,4.1,292,0,18,0,0,1,Autumn,,
